6	14	6	0	2,4,6,8,10,12
7	23	6	0	1,3,5,7,9,11,13
8	19	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
9	25	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
10	15	6	0	2,4,6,8,10,12
11	20	6	0	1,3,5,7,9,11,13
12	22	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
13	17	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
15	16	6	0	2,4,6,8,10,12
16	21	6	0	1,3,5,7,9,11,13
17	14	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
18	23	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
19	26	6	0	1,3,5,7,9,11,13
20	29	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
21	26	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
22	30	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
23	18	6	0	2,4,6,8,10,12
24	22	6	0	1,3,5,7,9,11,13
25	15	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
26	24	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
27	29	6	0	1,3,5,7,9,11,13
28	30	6	0	2,4,6,8,10,12
29	19	6	0	1,3,5,7,9,11,13
30	24	6	0	2,4,6,8,10,12
31	20	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
32	18	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
33	17	6	0	1,3,5,7,9,11,13
34	25	6	0	2,4,6,8,10,12
35	21	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
36	16	7	0	1,2,3,4,5,6,7,8,9,10,11,12,13
37	17	9	0	1,2,3,4,5,6,7,8,9,10,11,12,13
38	22	9	0	1,2,3,4,5,6,7,8,9,10,11,12,13
39	25	10	0	1,2,3,4,5,6,7,8,9,10,11,12,13
40	19	10	0	1,2,3,4,5,6,7,8,9,10,11,12,13
41	19	9	0	1,2,3,4,5,6,7,8,9,10,11,12,13
42	25	9	0	1,2,3,4,5,6,7,8,9,10,11,12,13
43	17	10	0	1,2,3,4,5,6,7,8,9,10,11,12,13
