1	1	45	CL1	33	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
2	1	45	CL1	34	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
3	2	45	LT10	36	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
4	2	45	LT10	37	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
5	2	45	LT10	38	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
6	3	45	LT12	33	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
7	3	45	LT12	34	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
8	4	45	COMM	35	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
9	4	45	COMM	36	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
10	3	45	LT12	37	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
11	3	45	LT12	38	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
12	5	45	LT11	36	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
13	5	45	LT11	37	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
14	5	45	LT11	38	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
15	5	45	LT11	39	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
16	6	23	ELE	57	Odd	1,3,5,7,9,11,13
17	6	23	ELE	58	Odd	1,3,5,7,9,11,13
18	7	19	TR11	57	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
19	7	25	TR12	58	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
20	6	15	ELE	59	Even	2,4,6,8,10,12
21	6	15	ELE	60	Even	2,4,6,8,10,12
22	6	14	ELE	58	Even	2,4,6,8,10,12
23	6	20	ELE	59	Odd	1,3,5,7,9,11,13
24	6	20	ELE	60	Odd	1,3,5,7,9,11,13
25	8	2	LT19	64	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
26	7	14	TR11	1	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
27	8	2	LT19	5	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
28	6	24	ELE	45	Even	2,4,6,8,10,12
29	6	24	ELE	46	Even	2,4,6,8,10,12
30	6	19	ELE	45	Odd	1,3,5,7,9,11,13
31	6	19	ELE	46	Odd	1,3,5,7,9,11,13
32	8	2	LT19	21	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
33	7	24	TR12	18	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
34	7	15	TR11	17	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
35	6	22	ELE	17	Odd	1,3,5,7,9,11,13
36	6	22	ELE	18	Odd	1,3,5,7,9,11,13
37	6	18	ELE	17	Even	2,4,6,8,10,12
38	6	18	ELE	18	Even	2,4,6,8,10,12
39	7	97	TR20	16	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
40	7	98	TR11	8	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
41	7	21	TR11	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
42	6	25	ELE	30	Even	2,4,6,8,10,12
43	6	25	ELE	31	Even	2,4,6,8,10,12
44	6	98	ELE	47	Odd	1,3,5,7,9,11,13
45	6	98	ELE	48	Odd	1,3,5,7,9,11,13
46	6	97	ELE	47	Even	2,4,6,8,10,12
47	6	97	ELE	48	Even	2,4,6,8,10,12
48	7	18	TR12	46	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
49	7	20	TR11	45	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
50	7	23	TR12	2	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
51	6	21	ELE	1	Odd	1,3,5,7,9,11,13
52	6	21	ELE	2	Odd	1,3,5,7,9,11,13
53	7	22	TR11	59	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
54	9	22	CL1	57	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
55	9	22	CL1	58	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
56	10	19	TR11	58	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
57	10	25	TR12	57	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
58	9	19	CL1	59	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
59	9	19	CL1	60	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
60	10	22	TR11	60	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
61	9	20	CL1	1	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
62	9	20	CL1	2	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
63	10	23	TR12	1	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
64	11	2	LT2A	44	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
65	11	2	LT19	23	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
66	10	15	TR11	18	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
67	10	24	TR12	17	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
68	9	21	CL1	17	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
69	9	21	CL1	18	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
70	10	98	TR22	16	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
71	11	2	LT19	10	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
72	10	97	TR12	6	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
73	10	14	TR11	2	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
74	10	21	TR11	31	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
75	9	24	CL1	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
76	9	24	CL1	31	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
77	9	18	CL1	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
78	9	18	CL1	31	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
79	10	20	TR11	46	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
80	10	18	TR12	45	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
81	9	23	CL1	45	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
82	9	23	CL1	46	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
83	9	14	CL1	45	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
84	9	14	CL1	46	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
85	9	97	CL1	1	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
86	9	97	CL1	2	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
87	9	98	CL1	61	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
88	9	98	CL1	62	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
89	9	25	CL1	59	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
90	9	25	CL1	60	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
91	12	18	TR13	57	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
92	12	21	TR13	59	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
93	12	24	TR13	60	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
94	12	19	TR13	1	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
95	13	2	LT2A	7	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
96	12	20	TR13	17	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
97	12	23	TR13	31	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
98	12	15	TR13	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
99	13	2	LT2A	29	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
100	12	22	TR13	45	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
101	12	98	TR12	19	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
102	12	14	TR13	18	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
103	12	97	TR12	8	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
104	12	25	TR13	2	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
105	13	2	LT2A	63	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
106	14	31	DIG	57	Even	2,4,6,8,10,12
107	14	31	DIG	58	Even	2,4,6,8,10,12
108	14	98	DIG	59	Even	2,4,6,8,10,12
109	14	98	DIG	60	Even	2,4,6,8,10,12
110	14	97	DIG	59	Odd	1,3,5,7,9,11,13
111	14	97	DIG	60	Odd	1,3,5,7,9,11,13
112	14	26	DIG	3	Even	2,4,6,8,10,12
113	14	26	DIG	4	Even	2,4,6,8,10,12
114	15	97	TR14	17	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
115	16	2	LT8	49	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
116	16	2	LT4	32	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
117	15	98	TR12	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
118	16	2	LT8	18	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
119	15	31	TR13	9	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
120	19	37	TR16	61	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
121	17	97	CL1	3	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
122	17	97	CL1	4	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
123	17	31	CL1	3	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
124	17	31	CL1	4	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
125	19	97	TR13	15	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
126	18	2	LT8	17	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
127	18	2	LT8	31	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
128	19	31	TR16	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
129	18	2	LT8	50	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
130	19	26	TR13	48	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
131	19	98	TR13	16	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
132	17	26	CL1	15	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
133	17	26	CL1	16	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
134	17	98	CL1	3	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
135	17	98	CL1	4	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
136	20	31	TR11	61	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
137	21	2	LT10	62	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
138	21	2	LT10	51	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
139	21	2	LT10	24	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
140	22	5	LT19	58	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
141	22	5	LT4	2	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
142	22	5	LT4	3	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
143	23	71	TR16	59	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
144	23	77	TR18	62	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
145	23	80	TR17	1	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
146	23	79	TR11	6	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
147	23	76	TR17	43	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
148	24	3	LT2A	30	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
149	23	72	TR18	48	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
150	23	74	TR17	47	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
151	24	3	LT2A	45	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
152	23	78	TR13	44	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
153	23	73	TR18	7	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
154	23	59	TR12	4	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
155	23	75	TR13	63	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
156	25	58	DIG	63	Odd	1,3,5,7,9,11,13
157	25	58	DIG	64	Odd	1,3,5,7,9,11,13
158	27	50		63	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
159	26	3	LT19	3	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
160	25	50	DIG	4	Even	2,4,6,8,10,12
161	25	50	DIG	5	Even	2,4,6,8,10,12
162	25	55	DIG	17	Odd	1,3,5,7,9,11,13
163	25	55	DIG	18	Odd	1,3,5,7,9,11,13
164	27	57	TR13	32	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
165	27	49	TR17	31	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
166	25	54	DIG	31	Even	2,4,6,8,10,12
167	25	54	DIG	32	Even	2,4,6,8,10,12
168	25	53	DIG	31	Odd	1,3,5,7,9,11,13
169	25	53	DIG	32	Odd	1,3,5,7,9,11,13
170	27	53	TR11	50	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
171	27	54	TR13	49	Weekly	1,2,3,4,5,6,7,8,9,10,11,12,13
172	25	52	DIG	49	Even	2,4,6,8,10,12
173	25	52	DIG	50	Even	2,4,6,8,10,12
174	25	51	DIG	49	Odd	1,3,5,7,9,11,13
